data_arc_in_days,observations_used,orbit_uncertainty,minimum_orbit_intersection,eccentricity,perihelion_distance,perihelion_time,absolute_magnitude,relative_velocity,hazardous,estimated_diameter
3534.0,425,0,0.016793,0.8029292418574594,0.420991132142845,2461240.8209572877,19.24,19.2641938836,True,0.6102989417
74.0,87,5,0.206982,0.434845393323142,1.218901003682691,2461273.961202705,20.67,4.2906991633,False,0.31589490175
74.0,159,6,0.163732,0.4507393066978467,1.169088261380567,2461171.845311356,20.73,5.7677225376,False,0.3072858887
5660.0,93,0,0.0764691,0.6611800110697739,0.8253280234888595,2461343.5950145926,19.99,23.1610642086,False,0.432058563
2521.0,136,1,0.181508,0.5013796909571392,1.160600987775217,2460845.04640874,21.6,11.6719987547,False,0.2058460875
95.0,70,5,0.0457225,0.6102574469729013,1.032780083985271,2460685.4275392536,22.1,18.4924268999,False,0.1635093593
2.0,35,7,0.0145265,0.2360153778499023,0.6420283446806808,2460916.8267252734,26.1,8.0919063432,False,0.025914487049999997
45.0,44,6,0.124022,0.1980827164554538,1.13479732634603,2461096.074894631,22.6,3.8142972568,False,0.12988010075
13.0,114,7,0.00313042,0.385385519010497,0.8901349567288793,2460772.5226262407,25.2,9.5874524535,False,0.03922316335
43.0,50,7,0.0690803,0.7556177629604284,0.4432746926842006,2461422.278346026,20.6,21.5510089783,False,0.3262440628
3285.0,102,0,0.0063489,0.6640943312190135,0.5811173337958508,2461068.8399788523,20.7,20.8291798859,True,0.31156066120000003
6235.0,59,0,0.0205969,0.2109056332260481,0.897329834755865,2460936.884273299,24.73,7.038001524,False,0.04870153135000001
4058.0,85,0,0.0931337,0.1863921747866484,1.100431181427748,2461249.4644825105,23.95,6.6038596815,False,0.06974974384999999
4869.0,67,0,0.347672,0.5393054378975285,1.235301276631708,2460782.993080359,19.8,7.3361052385,False,0.47156614335
5875.0,199,0,0.00217011,0.6296659414436611,0.7106650902897977,2461234.5440676417,20.88,13.2683819988,True,0.2867758772
3113.0,132,0,0.0163539,0.5663346898457983,0.8414839677904308,2461385.767768576,20.34,13.4307135033,True,0.3677414777
6421.0,88,0,0.104332,0.6873967841970713,0.7098799503573728,2460719.97990149,19.2,15.6707214154,False,0.6216452461499999
7376.0,182,0,0.0775163,0.7272273993624272,0.5483038558042181,2460667.16469206,19.89,17.5781745361,False,0.45242085575
36.0,36,6,0.162203,0.4526809672785941,1.169622923438137,2461192.874317504,23.2,6.2511006962,False,0.09852413185
356.0,43,3,0.043696,0.1598682387400327,0.8542956506894099,2460963.560149242,23.9,16.9198055176,False,0.07137442405
5251.0,296,0,0.272958,0.4497080311502904,1.260527356999562,2459461.108598476,20.09,3.7520493391,False,0.41261272439999996
5.0,66,8,0.0272437,0.5002298456442834,0.473026581399619,2454286.3742841934,22.8,19.2122728112,False,0.1184520597
4.0,21,7,0.0246441,0.1967180377456384,0.7443840749154722,2461064.81043038,25.8,15.1219582972,False,0.02975381215
5875.0,133,0,0.0145408,0.5279741023474203,1.022022494411751,2461355.1151855886,23.78,9.8560142714,False,0.07542974105
2213.0,389,0,0.0405181,0.8300844276310384,0.3457100420195097,2460859.3977174456,18.25,19.0623926046,True,0.9628144882999999
55.0,40,6,0.165163,0.4917887719919527,1.163709934749882,2460682.9939665888,21.4,4.6068661972,False,0.22570574670000002
5111.0,67,0,0.000604225,0.2534864117640693,0.8266348167288514,2460826.394139124,22.75,10.941444972,False,0.1212111626
49.0,34,6,0.188957,0.4699543359336689,1.196154142925268,2460538.1687270757,22.3,6.2348237875,False,0.14912230804999999
5567.0,445,0,0.10703,0.546058330891691,1.096318804726032,2461224.1113430737,20.98,9.1593987617,False,0.2738688366
5186.0,57,0,0.20075,0.6517737312943438,0.966764343876888,2461014.4143584985,18.86,10.8840317658,False,0.7270137368
5154.0,203,0,0.299215,0.4992306274327404,0.5255572703514662,2459667.773659416,20.23,26.7148831359,False,0.38685001395
62.0,55,5,0.0395682,0.5326507491952138,1.029316794360593,2461536.5932226186,23.6,7.7753516177,False,0.0819488035
18.0,35,8,0.0114617,0.3783367858232422,0.4704469391220896,2454484.605423217,24.7,20.2967173966,False,0.0493790371
4940.0,105,0,0.105184,0.4667589652110376,1.004380376535148,2461063.4023160003,21.2,19.5561640688,False,0.24748143
4766.0,112,0,0.10671,0.4654813318602047,0.4873781042579369,2461143.057295809,21.46,8.925676362,False,0.2195546385
3.0,31,7,0.0265906,0.2282675356075591,1.01849854219363,2460987.239199004,25.2,5.638136838,False,0.03922316335
6460.0,358,0,0.0113544,0.1465873221340025,0.891282808012357,2460703.703433789,22.24,5.8706765779,False,0.1533001631
5828.0,197,0,0.0265841,0.2486640208371383,0.6275317133663402,2460916.520549899,22.68,11.9377387491,False,0.1251822107
7.0,31,8,0.00590196,0.5355323902079984,0.3201492256665857,2454289.4161242,24.4,28.6761329708,False,0.05669472025
91.0,50,5,0.0780111,0.4871593146097489,1.059825127849293,2460928.4200894814,24.4,17.3750065529,False,0.05669472025
5675.0,90,0,0.0207921,0.4177896605946755,0.792795524988682,2461285.1533731357,21.88,17.0728784182,True,0.1809433459
35.0,66,4,0.013809,0.1210385392771784,0.850952678801545,2460885.4587699366,24.7,11.964612987,False,0.0493790371
1.0,29,8,0.0124966,0.5955070015444404,0.3512300484805889,2454314.905302201,25.9,26.792947477,False,0.02841467
6229.0,546,0,0.181775,0.6298362389849892,0.97720991460423,2460750.6295507876,18.59,16.4301329734,False,0.82327061965
5112.0,76,0,0.0584636,0.0443868773960318,1.059295985664866,2461027.6024413584,24.69,3.3986564034,False,0.049606960400000004
3590.0,58,1,0.0828187,0.4252349741300535,1.096870633761441,2461050.7878998704,21.2,8.3954755324,False,0.24748143
10.0,41,7,0.00144439,0.399481193364773,0.8766595978774054,2460779.1137032914,26.2,22.0617726052,False,0.024748143
4811.0,109,0,0.128442,0.4907065590958984,1.122142353775338,2461558.026561019,20.91,13.8645711683,False,0.28284116465
6225.0,100,0,0.197879,0.2767566784272797,1.031702245147647,2461310.814516031,21.05,19.5169689086,False,0.26518112995
6201.0,299,0,0.0279669,0.5003428655749093,0.5416026838038919,2460641.625854721,20.71,15.3973769501,True,0.31012917
8409.0,105,0,0.0169782,0.7365080426906188,0.298926751349551,2460947.749445681,21.48,25.9238993231,True,0.2175417495
6252.0,177,0,0.0163861,0.5393980597658169,0.3654047451167977,2461000.3277023816,22.06,24.4055579907,False,0.16654922525
6582.0,86,0,0.0465475,0.6685387035701608,0.6212407384865196,2461016.2707678583,20.5,13.6710933304,True,0.3416194718
3492.0,684,0,0.00133656,0.5332993825448519,0.9537458204215044,2460873.981583143,20.32,8.0687983799,True,0.37114414770000004
5133.0,158,0,0.11814,0.5511353633868595,1.035868220399381,2460672.3810753366,19.99,8.6121665107,False,0.432058563
5164.0,494,0,0.280305,0.4453686477640045,1.284816303939,2460723.9930115435,18.83,5.2107289219,False,0.7371275053
6530.0,71,1,0.218508,0.3105026456346461,0.6666314384349725,2461165.6505225827,21.86,20.1783400234,False,0.1826175941
5106.0,124,0,0.15958,0.2044404046430421,0.8397082805592457,2459707.6526010833,21.57,17.3873753657,False,0.20870969185
7329.0,167,0,0.151498,0.2655509063109024,1.033089228413546,2461151.9701623744,22.62,13.6392893131,False,0.1286893528
3.0,26,7,0.0273965,0.2575503216062165,0.6503861122533443,2461071.7732684,25.9,12.6829175677,False,0.02841467
3663.0,57,1,0.261953,0.4358274107457037,1.268153799680634,2460399.453532398,19.88,3.1711892295,False,0.4545091355
8623.0,188,0,0.162087,0.5168998322741889,1.173428078637033,2461174.076992904,19.24,7.0860311077,False,0.6102989417
1.0,14,8,0.00823378,0.4203303370876412,0.9548851611361556,2454419.1188845006,28.3,16.3387869585,False,0.009408981549999999
16.0,21,7,0.0782433,0.1876909430865744,1.01056337987506,2460905.1853225934,24.3,5.5313805467,False,0.05936666015
3.0,23,7,0.0108927,0.3129511049061165,0.9210940167011782,2461241.1213665167,26.5,8.7472996759,False,0.0215547315
3.0,15,7,0.0487364,0.2984745529230364,0.6287928316419464,2460994.1917103147,25.6,17.9322806047,False,0.03262440625
5840.0,58,1,0.160668,0.4772883916139929,1.12928339286377,2461239.051839279,19.82,11.1769284288,False,0.467242799
38.0,52,6,0.0671512,0.3360197841131597,0.7784469561561301,2460981.22569076,22.0,24.3993766473,False,0.171215318
79.0,49,6,0.114109,0.6095344837596249,1.101254618278667,2461311.5959547977,23.9,15.027517665,False,0.07137442405
5658.0,107,0,0.137108,0.3569167135408009,0.9771567438030716,2461300.3324101563,21.41,24.723033122,False,0.22466872300000001
2239.0,38,1,0.0015674,0.1209157629885451,0.797687799170414,2461144.3063500687,22.7,6.2982639238,False,0.1240345333
69.0,104,5,0.282843,0.4864404809848302,1.253703476677062,2461367.447556728,20.4,5.0669476815,False,0.3577195015
5222.0,310,0,0.00557252,0.1757565052686328,0.7836118190476153,2459703.5875690854,23.1,11.495031294,False,0.10316743115
6323.0,80,1,0.137586,0.432831407438643,1.119933334197361,2460566.755387394,21.14,1.627916057,False,0.25441494355
5491.0,82,0,0.149046,0.366765651938852,0.9630889506139064,2461177.995394184,22.37,19.5132465162,False,0.14439182875
4.0,18,8,0.000998034,0.4001509601264818,0.4628503487880005,2454482.42704946,25.9,13.3997588959,False,0.02841467
2963.0,89,1,0.27673,0.5067082424553808,1.269104562740502,2460425.2256031143,19.32,13.0155058265,False,0.58822383305
14.0,50,6,0.000382319,0.2422729107350501,0.9329470557799342,2460842.331742529,28.3,8.2126000056,False,0.009408981549999999
396.0,84,2,0.0149189,0.0943449872684209,0.8764770302628423,2460894.358949895,23.0,14.9443116959,False,0.10802956235
4037.0,261,0,0.0197071,0.8046205698991544,0.3843949470559768,2461502.2979958607,21.29,26.7196276007,True,0.2374338403
5896.0,396,0,0.0774436,0.3908398609838168,1.05608061749714,2461046.743197806,21.51,17.8302718072,False,0.2145569648
4833.0,132,0,0.000707815,0.0586650929824852,0.9879084843442616,2461064.8002487943,28.7,1.4314711039,False,0.007826050000000001
15.0,113,7,0.0316451,0.4010631006707919,0.8605067261783376,2461273.9268745966,23.4,19.0328225627,False,0.08985507625
19.0,65,8,0.0126354,0.690663162557236,0.5085098047698461,2454345.0419457024,21.54,21.0763250637,True,0.2116131329
6200.0,191,0,0.241764,0.5244560730387399,1.256247014281614,2460536.1821079035,20.09,3.8673116647,False,0.41261272439999996
6454.0,118,0,0.1378,0.6245189451146663,0.7883335594663318,2461050.335148428,18.71,22.8234911801,False,0.77900925415
2.0,28,8,0.0202544,0.1870809532545246,0.802134049674689,2454318.306109733,24.7,26.5885630478,False,0.0493790371
6.0,31,8,0.00757703,0.3186027742480093,0.7699004906719427,2454336.347251768,24.8,24.0770200451,False,0.04715661435
775.0,75,2,0.128885,0.1503325857435767,0.8259481702105733,2460901.5652987803,22.2,11.5705062091,False,0.1561502259
2385.0,81,0,0.0162775,0.6973438864645203,0.6874623840798163,2460583.2432317086,23.1,14.0114731472,False,0.10316743115
99.0,81,5,0.136761,0.4320967863207101,1.119759293008058,2460542.735497979,22.7,12.6120782366,False,0.1240345333
2332.0,41,0,0.0638841,0.1058192479683656,1.005253544462861,2461051.552736508,21.9,13.0472969974,False,0.17928444735
7.0,25,8,0.00693394,0.4520690891797145,0.7961726779927025,2454354.9819203494,26.1,12.5259085912,False,0.025914487049999997
9.0,42,6,0.0116157,0.0906223638269973,0.8877406364555875,2460963.9972724183,26.59,15.7806538781,False,0.020679623
24.0,80,7,0.0370338,0.2802369324935741,1.019127357518378,2461163.192154262,24.8,13.7716164882,False,0.04715661435
6038.0,44,0,0.230051,0.3365893902943355,1.103373017606219,2460609.000861995,21.5,20.6520917931,False,0.21554731475
6246.0,131,0,0.0773027,0.6133690850493442,0.8754355749548473,2460587.115319288,20.58,25.2915862964,False,0.32926276195
6424.0,291,0,0.0107826,0.3648159132739864,0.7280324907239243,2460765.0748064914,19.91,15.8888112313,True,0.44827303639999994
9.0,26,5,0.0404318,0.0977468218935453,0.872264648735998,2461134.0674259686,24.7,12.9658724775,False,0.0493790371
23.0,20,7,0.0654452,0.2198844394326971,0.7027949549684748,2461101.6183993756,24.1,20.183699239,False,0.0650942484
1.0,17,8,0.00508937,0.4499061725245207,0.6716275305751612,2454472.711454906,27.8,12.3769943493,False,0.01184520595
5676.0,651,0,0.262064,0.4274075695485855,1.263887630195686,2460278.5309447222,18.5,3.682079204,False,0.85810931595
6212.0,48,1,0.042378,0.3815400364420665,0.5546941023725396,2461154.1451664153,24.43,12.3262848188,False,0.05591683955
3097.0,52,3,0.0236134,0.5855324293926623,0.7060921066497482,2460814.528661175,21.6,27.1381747366,True,0.2058460875
3.0,27,7,0.0244938,0.4308338658505925,0.4396397138149915,2460953.166106801,26.1,16.1908618545,False,0.025914487049999997
2211.0,166,0,0.0850006,0.4960365022648944,1.067247119091202,2461136.2777852328,19.4,16.8142043197,False,0.5669472027
2.0,43,7,0.00847109,0.4183911785144284,0.7897094704616643,2460826.852450136,25.8,11.8398238972,False,0.02975381215
4186.0,44,0,0.0712775,0.4612517353628813,0.90806910563748,2460862.092723472,21.2,11.9113981565,False,0.24748143
5689.0,128,0,0.00054248,0.5694971459364274,0.7429663041399514,2460992.087960615,22.06,8.8249065886,False,0.16654922525
6.0,47,8,0.0394174,0.2074761150656788,1.025995549213528,2454404.7039113417,24.13,20.3895460268,False,0.06420112185
3312.0,194,0,0.0326262,0.5228372565653168,0.5634093717933617,2461068.8744005775,21.0,19.7635026325,True,0.271357992
44.0,50,7,0.122412,0.6341453553692189,1.083501387273696,2461857.744340742,19.4,5.4369002208,False,0.5669472027
1.0,14,8,0.0404786,0.2250788972537858,0.6833489432583867,2454529.0994232097,26.3,8.0431878045,False,0.023634293049999998
1.0,24,6,0.00111825,0.3852784930208462,0.7420037835119431,2460772.8702869173,28.3,11.0619920526,False,0.009408981549999999
3062.0,349,0,0.100161,0.5127655893383072,1.047453927986361,2461191.5280903745,19.51,12.0792122384,False,0.53894272865
4326.0,49,0,0.153513,0.338216592768449,0.7099924257332066,2461065.62840379,21.0,11.4076390168,False,0.271357992
6216.0,65,0,0.0227668,0.5829368539656897,0.9430489266485677,2460538.1311329794,21.4,9.7698630425,True,0.22570574670000002
8.0,48,6,0.0111337,0.1528390354828315,0.8770340602422995,2461041.2623243034,24.7,16.472115398,False,0.0493790371
4.0,44,7,0.00706787,0.3716448258198401,0.7493437561878777,2461018.3986856895,26.2,7.2460497967,False,0.024748143
6242.0,104,0,0.0222439,0.4280300901998972,0.4541586375273443,2461054.112525524,23.28,24.650161886,False,0.09496041785
27.0,60,6,0.00286934,0.4466513102238369,0.8221737227380187,2460986.83901716,23.5,12.6818977655,False,0.0858109316
5891.0,163,0,0.224486,0.1800853477393062,1.123873524829273,2460929.507739733,21.16,8.7211390494,False,0.2520824533
3164.0,38,2,0.0401379,0.2040902126116308,0.8051409875645456,2460831.735709678,23.8,2.4655638011,False,0.07473819705
5547.0,224,0,0.0914102,0.4526871171421242,0.9133023533218622,2460658.435188605,19.82,9.2834025575,False,0.467242799
3033.0,76,0,0.120521,0.7153454811391702,0.5967523248228992,2461024.736715825,19.46,17.3486877343,False,0.5514963175
4449.0,47,0,0.473248,0.3025472549861085,1.23940799166435,2461277.9421402826,20.28,14.5290139683,False,0.37804423254999997
26.0,76,7,0.0181084,0.2814206762530193,0.9786400154539668,2460779.9288623026,24.3,9.6000991878,False,0.05936666015
5120.0,81,0,0.282315,0.676348426662405,0.5725893401615734,2459714.6196419266,19.11,18.4440920435,False,0.6479516749500001
1.0,14,8,0.0152649,0.2105921394821562,0.7682861475578389,2454335.965175405,27.3,21.4609199237,False,0.014912230799999999
62.0,44,6,0.0278204,0.5949362087633842,0.9969843077635896,2461443.543053092,24.3,12.0364123859,False,0.05936666015
2924.0,88,0,0.0907402,0.5732499346789403,0.8148696004760227,2461244.045282564,20.06,12.795621442,False,0.41835273915
6240.0,332,0,0.135869,0.5887994452088975,1.077666180247756,2460593.985069341,20.34,12.2447158735,False,0.3677414777
5239.0,36,1,0.184953,0.4232672658085095,1.144039995470588,2460617.776008894,21.97,5.777197056,False,0.1735971604
4791.0,98,0,0.0523334,0.5995792304304223,0.885033523440943,2460187.4183376343,17.5,26.1125106517,False,1.36001161325
148.0,30,5,0.0964081,0.3769649855272215,1.000774835702497,2461198.059056147,23.0,19.6970388459,False,0.10802956235
6208.0,22,0,0.00200249,0.0415491213940388,0.9846943966386302,2461053.8852785304,27.1,6.6004059898,False,0.01635093595
5224.0,80,0,0.0147071,0.1198107844779099,0.8394005985087684,2461137.4608305967,24.85,10.4549369021,False,0.04608319875
15.0,18,8,0.0405232,0.4112931302385679,0.7478898145141654,2454366.1440066607,23.1,11.3194686979,False,0.10316743115
46.0,83,6,0.161281,0.6181595660281997,0.8221950333679159,2461316.1314075906,20.19,22.4080566808,False,0.3940420927
6475.0,746,0,0.108633,0.3611869032415002,0.6660885904010073,2461162.24064812,19.52,14.7158757193,False,0.53646651175
1481.0,129,1,0.33642,0.5452429279099771,1.176714550528133,2460449.6523039695,18.68,7.1667486777,False,0.7898463524
30.0,26,6,0.060324,0.177916420633104,1.039339580426446,2461183.149881675,25.3,7.4007867206,False,0.0374578302
7589.0,169,0,0.177696,0.5980075890660373,1.139862308118237,2461559.808500597,17.33,19.377889,False,1.4707627327000001
5935.0,148,0,0.0142287,0.6952338032358268,0.9352557056068604,2460467.121017929,18.3,23.0932907319,True,0.9408981547999999
5118.0,66,0,0.0305252,0.31162140467231,0.8582642369921442,2461192.7328026216,22.32,8.4545959846,False,0.14775514655
26.0,73,6,0.0417718,0.3308814183292544,0.7218862130043253,2460936.79473942,23.0,24.7141986813,False,0.10802956235
5895.0,109,0,0.147378,0.3571916519591855,0.8232082141632471,2459944.295432019,20.15,16.6753623174,False,0.40136788215
11.0,49,6,0.00240673,0.2839066585847663,0.6749233915748507,2461068.1962207137,25.7,10.2079606927,False,0.031156066099999997
30.0,27,6,0.0464123,0.2874431613112317,0.921924149740896,2460847.358317394,23.4,7.3119953089,False,0.08985507625
4029.0,158,0,0.0560268,0.5693607767120855,1.028033402420242,2461169.7399970545,22.1,19.4096770515,False,0.1635093593
5802.0,63,1,0.337995,0.657309161730571,0.4494987491249191,2461205.393286738,19.77,17.0955501406,False,0.47812628185
18.0,63,8,0.10531,0.6793523123269903,0.5474549094465604,2454530.078565682,20.1,20.2921167511,False,0.41071694115
4406.0,69,0,0.0503416,0.5602245024957638,0.7861504549565578,2461405.3465131335,21.0,11.3223223927,False,0.271357992
3011.0,46,2,0.0303477,0.4759851362337578,0.8103994756650126,2460741.061538092,21.5,21.1031457843,True,0.21554731475
6.0,53,4,0.00241903,0.1909557147818715,0.9759460074225772,2460792.538533964,26.1,7.4197640244,False,0.025914487049999997
11.0,26,7,0.0316976,0.192564683548484,0.920343147354472,2461077.8921937575,24.7,8.955126905,False,0.0493790371
1446.0,84,0,0.0657955,0.7302370098184638,0.6545277125192268,2461289.237984214,19.6,21.4710439633,False,0.5170619942
6206.0,92,0,0.00832649,0.5354514934754729,0.9272394445294716,2460714.4416359905,25.03,8.5095024283,False,0.04241726055
8915.0,154,0,0.300821,0.4261725176126363,1.291670328560242,2460520.2867477736,19.78,8.4153051099,False,0.47592949115
6225.0,72,0,0.027955,0.6537008982084587,0.461446850431901,2461165.254826552,22.13,13.0099484988,True,0.16126592680000001
2263.0,49,0,0.04025,0.5482100136473697,0.9499648484256552,2461181.02876968,19.5,25.4376128288,True,0.5414303753
4402.0,99,0,0.181163,0.6602039715481726,1.108283573954135,2460917.374047526,20.1,7.0447865483,False,0.41071694115
1470.0,52,1,0.2936,0.498901616986639,1.280579054318145,2460451.937331159,22.7,12.9412437847,False,0.1240345333
1817.0,70,1,0.101518,0.4123029911536053,1.094445931665536,2461026.7474315134,21.2,3.9810174933,False,0.24748143
1532.0,88,1,0.0998785,0.6981716558318339,0.7725384877882857,2460441.004813641,18.98,19.9058882824,False,0.6879274146000001
19.0,21,8,0.0265586,0.4813706662083755,0.6942459875803614,2454417.661069936,23.9,14.2212230186,False,0.07137442405
79.0,53,5,0.17601,0.4154878993166136,1.155339354665185,2460590.5559362094,22.9,3.2507253502,False,0.11312083880000001
5222.0,84,0,0.0852368,0.0807789973507803,1.078606077076156,2461048.9182259375,24.54,1.7290451536,False,0.05315481575
2987.0,72,1,0.0313819,0.3411957851256654,0.5647394368169365,2461043.626558093,23.6,8.2105677549,False,0.0819488035
1.0,25,8,0.00122851,0.7139590106713061,0.6320298377573081,2454541.382966828,26.6,19.9317217127,False,0.0205846088
3415.0,269,0,0.0139726,0.1398525700992307,0.92791916448953,2461155.8432004177,20.6,23.1240884903,True,0.3262440628
4579.0,112,0,0.16509,0.5343982518462711,0.8374328599106499,2460731.484615637,20.54,18.8394808833,False,0.33538421375
5467.0,104,1,0.0942724,0.6496083135612603,0.2903483858811586,2460908.448573244,21.8,18.2732858712,False,0.18773386305
2957.0,43,1,0.282426,0.3613565654919494,1.249811652690682,2460538.2178588584,19.45,7.6531671112,False,0.5540419087999999
4879.0,455,0,0.203842,0.4511142948622169,1.203991254284698,2460520.6352213365,19.84,12.2744454278,False,0.46295909125
384.0,89,2,0.12392,0.2516367263312581,0.769337171483714,2460865.183887834,22.0,11.1871941509,False,0.171215318
6379.0,80,0,0.0192693,0.6882806112047428,0.7276318622574872,2460961.700188565,20.34,25.1706479331,True,0.3677414777
5105.0,117,0,0.159248,0.0115403988414488,1.162543246147065,2460901.1003551534,22.6,4.3703992013,False,0.12988010075
15.0,120,7,0.0490352,0.0778466228856939,1.03339266449327,2461022.344731787,24.1,10.2819748973,False,0.0650942484
5.0,56,7,0.0108977,0.3651015738203489,0.796146468851011,2461103.888535755,25.4,10.7881415288,False,0.035771950149999995
3229.0,53,0,0.115167,0.324958157867587,0.8109837125296661,2460885.3310306952,21.6,9.5279182378,False,0.2058460875
6259.0,750,0,0.100479,0.137398903276703,0.8290238751082911,2460901.4626146066,19.45,18.3298638591,False,0.5540419087999999
5488.0,158,0,0.00869067,0.372340081044241,0.7722894475869349,2461043.9419690776,20.09,15.0995354858,True,0.41261272439999996
4.0,48,8,0.0215958,0.3790605541920122,0.8065851465953426,2454446.9712892664,24.9,21.4696618567,False,0.04503421705
6229.0,70,0,0.177125,0.6629132691567976,0.3650372281849146,2460989.2256704317,21.04,23.1916469006,False,0.26640515045
3527.0,153,0,0.0646763,0.4687449265393808,0.9078398322110888,2461125.228276979,20.61,18.721109028,False,0.3247451075
9.0,31,7,0.00210456,0.4071233562322992,0.950121437175624,2461207.119525753,26.9,16.0075508643,False,0.01792844475
4968.0,185,0,0.00237554,0.5934354017441232,0.7996645906341067,2460521.79137156,23.83,11.0124960957,False,0.07371275050000001
127.0,58,5,0.0104431,0.4785587892891605,0.9907250991301678,2461178.429054417,23.48,6.1783184075,False,0.0866049304
3.0,50,7,0.0155702,0.3187039507784374,0.5226097173077028,2460994.232418235,25.3,23.8395976126,False,0.0374578302
4.0,17,7,0.0462127,0.2484214736445569,0.7280373235864166,2461028.7880042787,24.6,18.1883283266,False,0.05170619945
4399.0,104,0,0.296793,0.1444197274444476,1.225004155486449,2459377.736428267,20.4,8.8599927874,False,0.3577195015
1561.0,217,0,0.0802578,0.3216976526306329,1.068051290845792,2461021.79495079,22.2,12.9808339066,False,0.1561502259
6.0,67,6,0.002017,0.3120647868287423,0.8397177204854112,2460855.4021997494,26.4,20.479809154,False,0.0225705747
1.0,61,7,0.000207353,0.5630748262432115,0.8869955647870751,2460873.664157379,26.0,15.5820170691,False,0.0271357992
4.0,64,6,0.00975372,0.0824301737752966,0.9888751178191012,2461018.9743974498,27.2,11.9665850678,False,0.0156150226
19.0,24,7,0.0662316,0.3196173846812855,0.5804310658792279,2460998.8408120535,24.45,23.4665224283,False,0.0554041909
35.0,87,6,0.000110224,0.4695633596891876,0.5850929527066053,2460919.11294805,24.9,26.0281739481,False,0.04503421705
7.0,17,6,0.00458575,0.1475496436798499,0.93140621330195,2461207.259587104,28.1,4.0731446525,False,0.0103167431
5143.0,98,1,0.224628,0.5875213281011143,0.2733920444901398,2459507.6743319165,19.27,12.3035810621,False,0.6019253263
2.0,27,7,0.00661331,0.3612645417419187,0.7790061553951617,2460962.6471375357,26.6,21.4592777618,False,0.0205846088
2678.0,105,1,0.0636538,0.4412511100194444,0.9151736397216752,2461354.0069839167,21.1,14.0686351991,False,0.2591448705
2.0,35,8,0.0281406,0.1971645192944172,0.8061009921038736,2454422.7820272623,23.9,10.9661893225,False,0.07137442405
3.0,27,8,0.0430528,0.363301524246274,0.6417640603342223,2454427.172903842,25.53,12.3773776219,False,0.0336932277
6027.0,62,0,0.0465409,0.1760346804917517,0.9953000723681652,2460877.2458381783,25.55,4.2221601227,False,0.03338432635
6022.0,176,0,0.0686639,0.4763938843174522,0.8709666080122166,2460739.243313086,18.32,28.456596313,False,0.93227194875
1925.0,43,1,0.21738,0.3406966779074863,1.202357847264157,2460813.8030985566,21.8,10.3933099357,False,0.18773386305
18.0,29,7,0.0614795,0.1556750987298161,1.007699698030766,2461131.348976041,24.5,5.5751002858,False,0.0541430375
5513.0,114,0,0.117214,0.501303052418432,0.476376436116547,2459708.7037673052,21.49,26.5746193073,False,0.21654223595
4769.0,74,1,0.000503069,0.2329011180043665,0.8081226630336042,2461163.5211793375,25.8,12.2322981304,False,0.02975381215
5891.0,121,0,0.0973195,0.2339715656847348,1.047849291765268,2460788.110596173,20.1,10.1845892743,False,0.41071694115
5154.0,200,0,0.000737478,0.602643003839747,0.7875996648570158,2460585.098445792,20.62,21.1666594142,True,0.32325303925000004
5175.0,156,0,0.276832,0.361017277983972,1.27060823851316,2460679.6407690067,21.52,3.6185265223,False,0.21357116505
40.0,33,6,0.15691,0.5028344285878966,1.144346679879869,2460917.5527398614,23.7,6.9589937582,False,0.07826049975
10.0,32,6,0.00805307,0.1228420920129522,0.8155213126029687,2460954.13373807,26.9,3.5590528483,False,0.01792844475
2.0,33,8,0.0263788,0.1960773341908363,0.7039751132338045,2454409.7021526443,23.4,20.5828632085,False,0.08985507625
6.0,44,8,0.0118223,0.5071625401206855,0.7527787981761035,2454580.017890508,24.2,10.6030901636,False,0.06216452459999999
5858.0,140,0,0.0404995,0.4735464016895879,0.576796182276205,2460316.0274152346,22.11,27.1287401616,False,0.16275810205
2.0,16,8,0.00567448,0.3977392883919955,0.8288282555494637,2454575.377801532,26.3,20.2013197194,False,0.023634293049999998
61.0,28,6,0.0857007,0.381406427917,1.08235179936034,2461310.9988255454,25.6,11.1749097826,False,0.03262440625
3.0,42,7,0.0142233,0.2261548740395048,0.6352430324400253,2460913.111233712,24.2,11.0415449306,False,0.06216452459999999
6158.0,198,0,0.0103196,0.5388302692587329,0.5084582006878823,2460947.6570759495,22.21,18.5087136754,False,0.1554327808
6035.0,29,0,0.0906943,0.1445352091427059,0.982130061822746,2460901.7116208235,24.68,13.5350702984,False,0.0498359357
6213.0,103,1,0.0383955,0.2594635914166807,0.62400135317665,2460916.3157623704,24.31,10.3952468074,False,0.0590938951
5827.0,61,0,0.092295,0.2570281147044215,0.903100369313144,2461059.6675862726,21.42,17.9634760966,False,0.223636464
1271.0,104,1,0.0562626,0.5576003163225312,0.682901573618235,2460762.60578612,20.3,26.6262149824,False,0.3745783022
5056.0,200,0,0.0202932,0.0716368989046007,0.8771089704891608,2461101.072516229,19.71,25.9339830775,True,0.49152161034999997
33.0,61,6,0.000779414,0.3914790765502147,0.8280132922803968,2460840.2052257466,23.8,23.9436167384,False,0.07473819705
5847.0,66,0,0.205115,0.4679477145418442,0.7888595490411795,2460699.446285826,19.22,22.1215567188,False,0.6159459682499999
5957.0,138,0,0.239269,0.4006228018974359,1.14081375965407,2461180.314637371,19.55,14.9823851218,False,0.52910591525
